reg_name,reg_addr
HCAN1_MB13[6]_W,0xFFFFDAA6
HCAN1_MB13[7][8]_W,0xFFFFDAA8
HCAN1_MB13[9][10]_W,0xFFFFDAAA
HCAN1_MB13[11][12]_W,0xFFFFDAAC
HCAN1_MB13[13][14]_W,0xFFFFDAAE
HCAN1_MB13[15][16]_W,0xFFFFDAB0
HCAN1_MB13[17][18]_W,0xFFFFDAB2
HCAN1_MB14[0][1]_W,0xFFFFDAC0
HCAN1_MB14[2][3]_W,0xFFFFDAC2
HCAN1_MB14[4][5]_W,0xFFFFDAC4
HCAN1_MB14[6]_W,0xFFFFDAC6
HCAN1_MB14[7][8]_W,0xFFFFDAC8
HCAN1_MB14[9][10]_W,0xFFFFDACA
HCAN1_MB14[11][12]_W,0xFFFFDACC
HCAN1_MB14[13][14]_W,0xFFFFDACE
HCAN1_MB14[15][16]_W,0xFFFFDAD0
HCAN1_MB14[17][18]_W,0xFFFFDAD2
HCAN1_MB15[0][1]_W,0xFFFFDAE0
HCAN1_MB15[2][3]_W,0xFFFFDAE2
HCAN1_MB15[4][5]_W,0xFFFFDAE4
HCAN1_MB15[6]_W,0xFFFFDAE6
HCAN1_MB15[7][8]_W,0xFFFFDAE8
HCAN1_MB15[9][10]_W,0xFFFFDAEA
HCAN1_MB15[11][12]_W,0xFFFFDAEC
HCAN1_MB15[13][14]_W,0xFFFFDAEE
HCAN1_MB15[15][16]_W,0xFFFFDAF0
HCAN1_MB15[17][18]_W,0xFFFFDAF2
HCAN1_MB16[0][1]_W,0xFFFFDB00
HCAN1_MB16[2][3]_W,0xFFFFDB02
HCAN1_MB16[4][5]_W,0xFFFFDB04
HCAN1_MB16[6]_W,0xFFFFDB06
HCAN1_MB16[7][8]_W,0xFFFFDB08
HCAN1_MB16[9][10]_W,0xFFFFDB0A
HCAN1_MB16[11][12]_W,0xFFFFDB0C
HCAN1_MB16[13][14]_W,0xFFFFDB0E
HCAN1_MB16[15][16]_W,0xFFFFDB10
HCAN1_MB16[17][18]_W,0xFFFFDB12
HCAN1_MB17[0][1]_W,0xFFFFDB20
HCAN1_MB17[2][3]_W,0xFFFFDB22
HCAN1_MB17[4][5]_W,0xFFFFDB24
HCAN1_MB17[6]_W,0xFFFFDB26
HCAN1_MB17[7][8]_W,0xFFFFDB28
HCAN1_MB17[9][10]_W,0xFFFFDB2A
HCAN1_MB17[11][12]_W,0xFFFFDB2C
HCAN1_MB17[13][14]_W,0xFFFFDB2E
HCAN1_MB17[15][16]_W,0xFFFFDB30
HCAN1_MB17[17][18]_W,0xFFFFDB32
HCAN1_MB18[0][1]_W,0xFFFFDB40
HCAN1_MB18[2][3]_W,0xFFFFDB42
HCAN1_MB18[4][5]_W,0xFFFFDB44
HCAN1_MB18[6]_W,0xFFFFDB46
HCAN1_MB18[7][8]_W,0xFFFFDB48
HCAN1_MB18[9][10]_W,0xFFFFDB4A
HCAN1_MB18[11][12]_W,0xFFFFDB4C
HCAN1_MB18[13][14]_W,0xFFFFDB4E
HCAN1_MB18[15][16]_W,0xFFFFDB50
HCAN1_MB18[17][18]_W,0xFFFFDB52
HCAN1_MB19[0][1]_W,0xFFFFDB60
HCAN1_MB19[2][3]_W,0xFFFFDB62
HCAN1_MB19[4][5]_W,0xFFFFDB64
HCAN1_MB19[6]_W,0xFFFFDB66
HCAN1_MB19[7][8]_W,0xFFFFDB68
HCAN1_MB19[9][10]_W,0xFFFFDB6A
HCAN1_MB19[11][12]_W,0xFFFFDB6C
HCAN1_MB19[13][14]_W,0xFFFFDB6E
HCAN1_MB19[15][16]_W,0xFFFFDB70
HCAN1_MB19[17][18]_W,0xFFFFDB72
HCAN1_MB20[0][1]_W,0xFFFFDB80
HCAN1_MB20[2][3]_W,0xFFFFDB82
HCAN1_MB20[4][5]_W,0xFFFFDB84
HCAN1_MB20[6]_W,0xFFFFDB86
HCAN1_MB20[7][8]_W,0xFFFFDB88
HCAN1_MB20[9][10]_W,0xFFFFDB8A
HCAN1_MB20[11][12]_W,0xFFFFDB8C
HCAN1_MB20[13][14]_W,0xFFFFDB8E
HCAN1_MB20[15][16]_W,0xFFFFDB90
HCAN1_MB20[17][18]_W,0xFFFFDB92
HCAN1_MB21[0][1]_W,0xFFFFDBA0
HCAN1_MB21[2][3]_W,0xFFFFDBA2
HCAN1_MB21[4][5]_W,0xFFFFDBA4
HCAN1_MB21[6]_W,0xFFFFDBA6
HCAN1_MB21[7][8]_W,0xFFFFDBA8
HCAN1_MB21[9][10]_W,0xFFFFDBAA
HCAN1_MB21[11][12]_W,0xFFFFDBAC
HCAN1_MB21[13][14]_W,0xFFFFDBAE
HCAN1_MB21[15][16]_W,0xFFFFDBB0
HCAN1_MB21[17][18]_W,0xFFFFDBB2
HCAN1_MB22[0][1]_W,0xFFFFDBC0
HCAN1_MB22[2][3]_W,0xFFFFDBC2
HCAN1_MB22[4][5]_W,0xFFFFDBC4
HCAN1_MB22[6]_W,0xFFFFDBC6
HCAN1_MB22[7][8]_W,0xFFFFDBC8
HCAN1_MB22[9][10]_W,0xFFFFDBCA
HCAN1_MB22[11][12]_W,0xFFFFDBCC
HCAN1_MB22[13][14]_W,0xFFFFDBCE
HCAN1_MB22[15][16]_W,0xFFFFDBD0
HCAN1_MB22[17][18]_W,0xFFFFDBD2
HCAN1_MB23[0][1]_W,0xFFFFDBE0
HCAN1_MB23[2][3]_W,0xFFFFDBE2
HCAN1_MB23[4][5]_W,0xFFFFDBE4
HCAN1_MB23[6]_W,0xFFFFDBE6
HCAN1_MB23[7][8]_W,0xFFFFDBE8
HCAN1_MB23[9][10]_W,0xFFFFDBEA
HCAN1_MB23[11][12]_W,0xFFFFDBEC
HCAN1_MB23[13][14]_W,0xFFFFDBEE
HCAN1_MB23[15][16]_W,0xFFFFDBF0
HCAN1_MB23[17][18]_W,0xFFFFDBF2
HCAN1_MB24[0][1]_W,0xFFFFDC00
HCAN1_MB24[2][3]_W,0xFFFFDC02
HCAN1_MB24[4][5]_W,0xFFFFDC04
HCAN1_MB24[6]_W,0xFFFFDC06
HCAN1_MB24[7][8]_W,0xFFFFDC08
HCAN1_MB24[9][10]_W,0xFFFFDC0A
HCAN1_MB24[11][12]_W,0xFFFFDC0C
HCAN1_MB24[13][14]_W,0xFFFFDC0E
HCAN1_MB24[15][16]_W,0xFFFFDC10
HCAN1_MB24[17][18]_W,0xFFFFDC12
HCAN1_MB25[0][1]_W,0xFFFFDC20
HCAN1_MB25[2][3]_W,0xFFFFDC22
HCAN1_MB25[4][5]_W,0xFFFFDC24
HCAN1_MB25[6]_W,0xFFFFDC26
HCAN1_MB25[7][8]_W,0xFFFFDC28
HCAN1_MB25[9][10]_W,0xFFFFDC2A
HCAN1_MB25[11][12]_W,0xFFFFDC2C
HCAN1_MB25[13][14]_W,0xFFFFDC2E
HCAN1_MB25[15][16]_W,0xFFFFDC30
HCAN1_MB25[17][18]_W,0xFFFFDC32
HCAN1_MB26[0][1]_W,0xFFFFDC40
HCAN1_MB26[2][3]_W,0xFFFFDC42
HCAN1_MB26[4][5]_W,0xFFFFDC44
HCAN1_MB26[6]_W,0xFFFFDC46
HCAN1_MB26[7][8]_W,0xFFFFDC48
HCAN1_MB26[9][10]_W,0xFFFFDC4A
HCAN1_MB26[11][12]_W,0xFFFFDC4C
HCAN1_MB26[13][14]_W,0xFFFFDC4E
HCAN1_MB26[15][16]_W,0xFFFFDC50
HCAN1_MB26[17][18]_W,0xFFFFDC52
HCAN1_MB27[0][1]_W,0xFFFFDC60
HCAN1_MB27[2][3]_W,0xFFFFDC62
HCAN1_MB27[4][5]_W,0xFFFFDC64
HCAN1_MB27[6]_W,0xFFFFDC66
HCAN1_MB27[7][8]_W,0xFFFFDC68
HCAN1_MB27[9][10]_W,0xFFFFDC6A
HCAN1_MB27[11][12]_W,0xFFFFDC6C
HCAN1_MB27[13][14]_W,0xFFFFDC6E
HCAN1_MB27[15][16]_W,0xFFFFDC70
HCAN1_MB27[17][18]_W,0xFFFFDC72
HCAN1_MB28[0][1]_W,0xFFFFDC80
HCAN1_MB28[2][3]_W,0xFFFFDC82
HCAN1_MB28[4][5]_W,0xFFFFDC84
HCAN1_MB28[6]_W,0xFFFFDC86
HCAN1_MB28[7][8]_W,0xFFFFDC88
HCAN1_MB28[9][10]_W,0xFFFFDC8A
HCAN1_MB28[11][12]_W,0xFFFFDC8C
HCAN1_MB28[13][14]_W,0xFFFFDC8E
HCAN1_MB28[15][16]_W,0xFFFFDC90
HCAN1_MB28[17][18]_W,0xFFFFDC92
HCAN1_MB29[0][1]_W,0xFFFFDCA0
HCAN1_MB29[2][3]_W,0xFFFFDCA2
HCAN1_MB29[4][5]_W,0xFFFFDCA4
HCAN1_MB29[6]_W,0xFFFFDCA6
HCAN1_MB29[7][8]_W,0xFFFFDCA8
HCAN1_MB29[9][10]_W,0xFFFFDCAA
HCAN1_MB29[11][12]_W,0xFFFFDCAC
HCAN1_MB29[13][14]_W,0xFFFFDCAE
HCAN1_MB29[15][16]_W,0xFFFFDCB0
HCAN1_MB29[17][18]_W,0xFFFFDCB2
HCAN1_MB30[0][1]_W,0xFFFFDCC0
HCAN1_MB30[2][3]_W,0xFFFFDCC2
HCAN1_MB30[4][5]_W,0xFFFFDCC4
HCAN1_MB30[6]_W,0xFFFFDCC6
HCAN1_MB30[7][8]_W,0xFFFFDCC8
HCAN1_MB30[9][10]_W,0xFFFFDCCA
HCAN1_MB30[11][12]_W,0xFFFFDCCC
HCAN1_MB30[13][14]_W,0xFFFFDCCE
HCAN1_MB30[15][16]_W,0xFFFFDCD0
HCAN1_MB30[17][18]_W,0xFFFFDCD2
HCAN1_MB31[0][1]_W,0xFFFFDCE0
HCAN1_MB31[2][3]_W,0xFFFFDCE2
HCAN1_MB31[4][5]_W,0xFFFFDCE4
HCAN1_MB31[6]_W,0xFFFFDCE6
HCAN1_MB31[7][8]_W,0xFFFFDCE8
HCAN1_MB31[9][10]_W,0xFFFFDCEA
HCAN1_MB31[11][12]_W,0xFFFFDCEC
HCAN1_MB31[13][14]_W,0xFFFFDCEE
HCAN1_MB31[15][16]_W,0xFFFFDCF0
HCAN1_MB31[17][18]_W,0xFFFFDCF2
FLASH_FCCS_B,0xFFFFE800
FLASH_FPCS_B,0xFFFFE801
FLASH_FECS_B,0xFFFFE802
FLASH_FKEY_B,0xFFFFE804
FLASH_FMATS_B,0xFFFFE805
FLASH_FTDAR_B,0xFFFFE806
UBC_UBARH_W,0xFFFFEC00
UBC_UBARL_W,0xFFFFEC02
UBC_UBAMRH_W,0xFFFFEC04
UBC_UBAMRL_W,0xFFFFEC06
UBC_UBBR_W,0xFFFFEC08
UBC_UBCR_W,0xFFFFEC0A
WDT_TCSR[RW]_B,0xFFFFEC10
WDT_TCNT_B,0xFFFFEC11
WDT_RSTCSR[W]_B,0xFFFFEC12
WDT_RSTCSR[R]_B,0xFFFFEC13
SBYCR_B,0xFFFFEC14
BSC_BCR1_W,0xFFFFEC20
BSC_BCR2_W,0xFFFFEC22
BSC_WCR_W,0xFFFFEC24
BSC_RAMER_W,0xFFFFEC26
DMAC_DMAOR_W,0xFFFFECB0
DMAC_SAR0_L,0xFFFFECC0
DMAC_DAR0_L,0xFFFFECC4
DMAC_DMATCR0_L,0xFFFFECC8
DMAC_CHCR0_L,0xFFFFECCC
DMAC_SAR1_L,0xFFFFECD0
DMAC_DAR1_L,0xFFFFECD4
DMAC_DMATCR1_L,0xFFFFECD8
DMAC_CHCR1_L,0xFFFFECDC
DMAC_SAR2_L,0xFFFFECE0
DMAC_DAR2_L,0xFFFFECE4
DMAC_DMATCR2_L,0xFFFFECE8
DMAC_CHCR2_L,0xFFFFECEC
DMAC_SAR3_L,0xFFFFECF0
DMAC_DAR3_L,0xFFFFECF4
DMAC_DMATCR3_L,0xFFFFECF8
DMAC_CHCR3_L,0xFFFFECFC
IPRA_W,0xFFFFED00
IPRB_W,0xFFFFED02
IPRC_W,0xFFFFED04
IPRD_W,0xFFFFED06
IPRE_W,0xFFFFED08
IPRF_W,0xFFFFED0A
IPRG_W,0xFFFFED0C
IPRH_W,0xFFFFED0E
IPRI_W,0xFFFFED10
IPRJ_W,0xFFFFED12
IPRK_W,0xFFFFED14
IPRL_W,0xFFFFED16
ICR_W,0xFFFFED18
ISR_W,0xFFFFED1A
SCI_SMR0_B,0xFFFFF000
SCI_BRR0_B,0xFFFFF001
SCI_SCR0_B,0xFFFFF002
SCI_TDR0_B,0xFFFFF003
SCI_SSR0_B,0xFFFFF004
SCI_RDR0_B,0xFFFFF005
SCI_SDCR0_B,0xFFFFF006
SCI_SMR1_B,0xFFFFF008
SCI_BRR1_B,0xFFFFF009
SCI_SCR1_B,0xFFFFF00A
SCI_TDR1_B,0xFFFFF00B
SCI_SSR1_B,0xFFFFF00C
SCI_RDR1_B,0xFFFFF00D
SCI_SDCR1_B,0xFFFFF00E
SCI_SMR2_B,0xFFFFF010
SCI_BRR2_B,0xFFFFF011
SCI_SCR2_B,0xFFFFF012
SCI_TDR2_B,0xFFFFF013
SCI_SSR2_B,0xFFFFF014
SCI_RDR2_B,0xFFFFF015
SCI_SDCR2_B,0xFFFFF016
SCI_SMR3_B,0xFFFFF018
SCI_BRR3_B,0xFFFFF019
SCI_SCR3_B,0xFFFFF01A
SCI_TDR3_B,0xFFFFF01B
SCI_SSR3_B,0xFFFFF01C
SCI_RDR3_B,0xFFFFF01D
SCI_SDCR3_B,0xFFFFF01E
SCI_SMR4_B,0xFFFFF020
SCI_BRR4_B,0xFFFFF021
SCI_SCR4_B,0xFFFFF022
SCI_TDR4_B,0xFFFFF023
SCI_SSR4_B,0xFFFFF024
SCI_RDR4_B,0xFFFFF025
SCI_SDCR4_B,0xFFFFF026
ATUII_TSTR2_B,0xFFFFF400
ATUII_TSTR1_B,0xFFFFF401
ATUII_TSTR3_B,0xFFFFF402
ATUII_PSCR1_B,0xFFFFF404
ATUII_PSCR2_B,0xFFFFF406
ATUII_PSCR3_B,0xFFFFF408
ATUII_PSCR4_B,0xFFFFF40A
ATUII_ICR0DH_W,0xFFFFF420
ATUII_ICR0DL_W,0xFFFFF422
ATUII_ITVRR1_B,0xFFFFF424
ATUII_ITVRR2A_B,0xFFFFF426
ATUII_ITVRR2B_B,0xFFFFF428
ATUII_TIOR0_B,0xFFFFF42A
ATUII_TSR0_W,0xFFFFF42C
ATUII_TIER0_W,0xFFFFF42E
ATUII_TCNT0H_W,0xFFFFF430
ATUII_TCNT0L_W,0xFFFFF432
ATUII_ICR0AH_W,0xFFFFF434
ATUII_ICR0AL_W,0xFFFFF436
ATUII_ICR0BH_W,0xFFFFF438
ATUII_ICR0BL_W,0xFFFFF43A
ATUII_ICR0CH_W,0xFFFFF43C
ATUII_ICR0CL_W,0xFFFFF43E
ATUII_TCNT1A_W,0xFFFFF440
ATUII_TCNT1B_W,0xFFFFF442
ATUII_GR1A_W,0xFFFFF444
ATUII_GR1B_W,0xFFFFF446
ATUII_GR1C_W,0xFFFFF448
ATUII_GR1D_W,0xFFFFF44A
ATUII_GR1E_W,0xFFFFF44C
ATUII_GR1F_W,0xFFFFF44E
ATUII_GR1G_W,0xFFFFF450
ATUII_GR1H_W,0xFFFFF452
ATUII_OCR1_W,0xFFFFF454
ATUII_OSBR1_W,0xFFFFF456
ATUII_TIOR1B_B,0xFFFFF458
ATUII_TIOR1A_B,0xFFFFF459
ATUII_TIOR1D_B,0xFFFFF45A
ATUII_TIOR1C_B,0xFFFFF45B
ATUII_TCR1B_B,0xFFFFF45C
ATUII_TCR1A_B,0xFFFFF45D
ATUII_TSR1A_W,0xFFFFF45E
ATUII_TSR1B_W,0xFFFFF460
ATUII_TIER1A_W,0xFFFFF462
ATUII_TIER1B_W,0xFFFFF464
ATUII_TRGMDR_B,0xFFFFF466
ATUII_TSR3_W,0xFFFFF480
ATUII_TIER3_W,0xFFFFF482
ATUII_TMDR_B,0xFFFFF484
ATUII_TCNT3_W,0xFFFFF4A0
ATUII_TGR3A_W,0xFFFFF4A2
ATUII_GR3B_W,0xFFFFF4A4
ATUII_GR3C_W,0xFFFFF4A6
ATUII_GR3D_W,0xFFFFF4A8
ATUII_TIOR3B_B,0xFFFFF4AA
ATUII_TIOR3A_B,0xFFFFF4AB
ATUII_TCR3_B,0xFFFFF4AC
ATUII_TCNT4_W,0xFFFFF4C0
ATUII_GR4A_W,0xFFFFF4C2
ATUII_GR4B_W,0xFFFFF4C4
ATUII_GR4C_W,0xFFFFF4C6
ATUII_GR4D_W,0xFFFFF4C8
ATUII_TIOR4B_B,0xFFFFF4CA
ATUII_TIOR4A_B,0xFFFFF4CB
ATUII_TCR4_W,0xFFFFF4CC
ATUII_TCNT5_W,0xFFFFF4E0
ATUII_GR5A_W,0xFFFFF4E2
ATUII_GR5B_W,0xFFFFF4E4
ATUII_GR5C_W,0xFFFFF4E6
ATUII_GR5D_W,0xFFFFF4E8
ATUII_TIOR5B_B,0xFFFFF4EA
ATUII_TIOR5A_B,0xFFFFF4EB
ATUII_TCR5_W,0xFFFFF4EC
ATUII_TCNT6A_W,0xFFFFF500
ATUII_TCNT6B_W,0xFFFFF502
ATUII_TCNT6C_W,0xFFFFF504
ATUII_TCNT6D_W,0xFFFFF506
ATUII_CYLR6A_W,0xFFFFF508
ATUII_CYLR6B_W,0xFFFFF50A
ATUII_CYLR6C_W,0xFFFFF50C
ATUII_CYLR6D_W,0xFFFFF50E
ATUII_BFR6A_W,0xFFFFF510
ATUII_BFR6B_W,0xFFFFF512
ATUII_BFR6C_W,0xFFFFF514
ATUII_BFR6D_W,0xFFFFF516
ATUII_DTR6A_W,0xFFFFF518
ATUII_DTR6B_W,0xFFFFF51A
ATUII_DTR6C_W,0xFFFFF51C
ATUII_DTR6D_W,0xFFFFF51E
ATUII_TCR6B_B,0xFFFFF520
ATUII_TCR6A_B,0xFFFFF521
ATUII_TSR6_W,0xFFFFF522
ATUII_TIER6_W,0xFFFFF524
ATUII_PMDR6_B,0xFFFFF526
ATUII_TCNT7A_W,0xFFFFF580
ATUII_TCNT7B_W,0xFFFFF582
ATUII_TCNT7C_W,0xFFFFF584
ATUII_TCNT7D_W,0xFFFFF586
ATUII_CYLR7A_W,0xFFFFF588
ATUII_CYLR7B_W,0xFFFFF58A
ATUII_CYLR7C_W,0xFFFFF58C
ATUII_CYLR7D_W,0xFFFFF58E
ATUII_BFR7A_W,0xFFFFF590
ATUII_BFR7B_W,0xFFFFF592
ATUII_BFR7C_W,0xFFFFF594
ATUII_BFR7D_W,0xFFFFF596
ATUII_DTR7A_W,0xFFFFF598
ATUII_DTR7B_W,0xFFFFF59A
ATUII_DTR7C_W,0xFFFFF59C
ATUII_DTR7D_W,0xFFFFF59E
ATUII_TCR7B_B,0xFFFFF5A0
ATUII_TCR7A_B,0xFFFFF5A1
ATUII_TSR7_W,0xFFFFF5A2
ATUII_TIER7_W,0xFFFFF5A4
ATUII_TCNT11_W,0xFFFFF5C0
ATUII_GR11A_W,0xFFFFF5C2
ATUII_GR11B_W,0xFFFFF5C4
ATUII_TIOR11_B,0xFFFFF5C6
ATUII_TCR11_B,0xFFFFF5C8
ATUII_TSR11_W,0xFFFFF5CA
ATUII_TIER11_W,0xFFFFF5CC
ATUII_TCNT2A_W,0xFFFFF600
ATUII_TCNT2B_W,0xFFFFF602
ATUII_GR2A_W,0xFFFFF604
ATUII_GR2B_W,0xFFFFF606
ATUII_GR2C_W,0xFFFFF608
ATUII_GR2D_W,0xFFFFF60A
ATUII_GR2E_W,0xFFFFF60C
ATUII_GR2F_W,0xFFFFF60E
ATUII_GR2G_W,0xFFFFF610
ATUII_GR2H_W,0xFFFFF612
ATUII_OCR2A_W,0xFFFFF614
ATUII_OCR2B_W,0xFFFFF616
ATUII_OCR2C_W,0xFFFFF618
ATUII_OCR2D_W,0xFFFFF61A
ATUII_OCR2E_W,0xFFFFF61C
ATUII_OCR2F_W,0xFFFFF61E
ATUII_OCR2G_W,0xFFFFF620
ATUII_OCR2H_W,0xFFFFF622
ATUII_OSBR2_W,0xFFFFF624
ATUII_TIOR2B_B,0xFFFFF626
ATUII_TIOR2A_B,0xFFFFF627
ATUII_TIOR2D_B,0xFFFFF628
ATUII_TIOR2C_B,0xFFFFF629
ATUII_TCR2B_B,0xFFFFF62A
ATUII_TCR2A_B,0xFFFFF62B
ATUII_TSR2A_W,0xFFFFF62C
ATUII_TSR2B_W,0xFFFFF62E
ATUII_TIER2A_W,0xFFFFF630
ATUII_TIER2B_W,0xFFFFF632
ATUII_DCNT8A_W,0xFFFFF640
ATUII_DNCT8B_W,0xFFFFF642
ATUII_DNCT8C_W,0xFFFFF644
ATUII_DCNT8D_W,0xFFFFF646
ATUII_DCNT8E_W,0xFFFFF648
ATUII_DCNT8F_W,0xFFFFF64A
ATUII_DCNT8G_W,0xFFFFF64C
ATUII_DCNT8H_W,0xFFFFF64E
ATUII_DCNT8I_W,0xFFFFF650
ATUII_DCNT8J_W,0xFFFFF652
ATUII_DCNT8K_W,0xFFFFF654
ATUII_DCNT8L_W,0xFFFFF656
ATUII_DCNT8M_W,0xFFFFF658
ATUII_DCNT8N_W,0xFFFFF65A
ATUII_DCNT8O_W,0xFFFFF65C
ATUII_DCNT8P_W,0xFFFFF65E
ATUII_RLDR8_W,0xFFFFF660
ATUII_TCNR_W,0xFFFFF662
ATUII_OTR_W,0xFFFFF664
ATUII_DSTR_W,0xFFFFF666
ATUII_TCR8_B,0xFFFFF668
ATUII_TSR8_W,0xFFFFF66A
ATUII_TIER8_W,0xFFFFF66C
ATUII_RLDENR_B,0xFFFFF66E
ATUII_ECNT9A_B,0xFFFFF680
ATUII_ECNT9B_B,0xFFFFF682
ATUII_ECNT9C_B,0xFFFFF684
ATUII_ECNT9D_B,0xFFFFF686
ATUII_ECNT9E_B,0xFFFFF688
ATUII_ECNT9F_B,0xFFFFF68A
ATUII_GR9A_B,0xFFFFF68C
ATUII_GR9B_B,0xFFFFF68E
ATUII_GR9C_B,0xFFFFF690
ATUII_GR9D_B,0xFFFFF692
ATUII_GR9E_B,0xFFFFF694
ATUII_GR9F_B,0xFFFFF696
ATUII_TCR9A_B,0xFFFFF698
ATUII_TCR9B_B,0xFFFFF69A
ATUII_TCR9C_B,0xFFFFF69C
ATUII_TSR9_W,0xFFFFF69E
ATUII_TIER9_W,0xFFFFF6A0
ATUII_TCNT10AH_W,0xFFFFF6C0
ATUII_TCNT10AL_W,0xFFFFF6C2
ATUII_TCNT10B_B,0xFFFFF6C4
ATUII_TCNT10C_W,0xFFFFF6C6
ATUII_TCNT10D_B,0xFFFFF6C8
ATUII_TCNT10E_W,0xFFFFF6CA
ATUII_TCNT10F_W,0xFFFFF6CC
ATUII_TCNT10G_W,0xFFFFF6CE
ATUII_ICR10AH_W,0xFFFFF6D0
ATUII_ICR10AL_W,0xFFFFF6D2
ATUII_OCR10AH_W,0xFFFFF6D4
ATUII_OCR10AL_W,0xFFFFF6D6
ATUII_OCR10B_B,0xFFFFF6D8
ATUII_RLD10C_W,0xFFFFF6DA
ATUII_GR10G_W,0xFFFFF6DC
ATUII_TCNT10H_B,0xFFFFF6DE
ATUII_NCR10_B,0xFFFFF6E0
ATUII_TIOR10_B,0xFFFFF6E2
ATUII_TCR10_B,0xFFFFF6E4
ATUII_TCCLR10_W,0xFFFFF6E6
ATUII_TSR10_W,0xFFFFF6E8
ATUII_TIER10_W,0xFFFFF6EA
APC_POPCRE_B,0xFFFFF700
APC_PULS7SOE_B,0xFFFFF701
SYSCR1_B,0xFFFFF708
SYCSR2_[W]_W,0xFFFFF70A
SYCSR2_[R]_B,0xFFFFF70B
CMSTR_W,0xFFFFF710
CMCSR0_W,0xFFFFF712
CMCNT0_W,0xFFFFF714
CMCOR0_W,0xFFFFF716
CMCSR1_W,0xFFFFF718
CMCNT1_W,0xFFFFF71A
CMCOR1_W,0xFFFFF71C
PAIOR_W,0xFFFFF720
PACRH_W,0xFFFFF722
PACRL_W,0xFFFFF724
PADR_W,0xFFFFF726
PHIOR_W,0xFFFFF728
PHCR_W,0xFFFFF72A
PHDR_W,0xFFFFF72C
PBIOR_W,0xFFFFF730
PBCRH_W,0xFFFFF732
PBCRL_W,0xFFFFF734
PBIR_W,0xFFFFF736
PBDR_W,0xFFFFF738
PCIOR_W,0xFFFFF73A
PCCR_W,0xFFFFF73C
PCDR_W,0xFFFFF73E
PDIOR_W,0xFFFFF740
PDCRH_W,0xFFFFF742
PDCRL_W,0xFFFFF744
PDDR_W,0xFFFFF746
PFIOR_W,0xFFFFF748
PFCRH_W,0xFFFFF74A
PFCRL_W,0xFFFFF74C
PFDR_W,0xFFFFF74E
PEIOR_W,0xFFFFF750
PECR_W,0xFFFFF752
PEDR_W,0xFFFFF754
PLIOR_W,0xFFFFF756
PLCRH_W,0xFFFFF758
PLCRL_W,0xFFFFF75A
PLIR_W,0xFFFFF75C
PLDR_W,0xFFFFF75E
PGIOR_W,0xFFFFF760
PGCR_W,0xFFFFF762
PGDR_W,0xFFFFF764
PJIOR_W,0xFFFFF766
PJCRH_W,0xFFFFF768
PJCRL_W,0xFFFFF76A
PJDR_W,0xFFFFF76C
PKIOR_W,0xFFFFF770
PKCRH_W,0xFFFFF772
PKCRL_W,0xFFFFF774
PKIR_W,0xFFFFF776
PKDR_W,0xFFFFF778
PAPR_W,0xFFFFF780
PBPR_W,0xFFFFF782
PDPR_W,0xFFFFF784
PJPR_W,0xFFFFF786
PLPR_W,0xFFFFF788
HUDI_SDIR_W,0xFFFFF7C0
HUDI_SDSR_W,0xFFFFF7C2
HUDI_SDDRH_W,0xFFFFF7C4
HUDI_SDDRL_W,0xFFFFF7C6
ADDR0H_B,0xFFFFF800
ADDR0L_B,0xFFFFF801
ADDR1H_B,0xFFFFF802
ADDR1L_B,0xFFFFF803
ADDR2H_B,0xFFFFF804
ADDR2L_B,0xFFFFF805
ADDR3H_B,0xFFFFF806
ADDR3L_B,0xFFFFF807
ADDR4H_B,0xFFFFF808
ADDR4L_B,0xFFFFF809
ADDR5H_B,0xFFFFF80A
ADDR5L_B,0xFFFFF80B
ADDR6H_B,0xFFFFF80C
ADDR6L_B,0xFFFFF80D
ADDR7H_B,0xFFFFF80E
ADDR7L_B,0xFFFFF80F
ADDR8H_B,0xFFFFF810
ADDR8L_B,0xFFFFF811
ADDR9H_B,0xFFFFF812
ADDR9L_B,0xFFFFF813
ADDR10H_B,0xFFFFF814
ADDR10L_B,0xFFFFF815
ADDR11H_B,0xFFFFF816
ADDR11L_B,0xFFFFF817
ADDR12H_B,0xFFFFF820
ADDR12L_B,0xFFFFF821
ADDR13H_B,0xFFFFF822
ADDR13L_B,0xFFFFF823
ADDR14H_B,0xFFFFF824
ADDR14L_B,0xFFFFF825
ADDR15H_B,0xFFFFF826
ADDR15L_B,0xFFFFF827
ADDR16H_B,0xFFFFF828
ADDR16L_B,0xFFFFF829
ADDR17H_B,0xFFFFF82A
ADDR17L_B,0xFFFFF82B
ADDR18H_B,0xFFFFF82C
ADDR18L_B,0xFFFFF82D
ADDR19H_B,0xFFFFF82E
ADDR19L_B,0xFFFFF82F
ADDR20H_B,0xFFFFF830
ADDR20L_B,0xFFFFF831
ADDR21H_B,0xFFFFF832
ADDR21L_B,0xFFFFF833
ADDR22H_B,0xFFFFF834
ADDR22L_B,0xFFFFF835
ADDR23H_B,0xFFFFF836
ADDR23L_B,0xFFFFF837
ADDR24H_B,0xFFFFF840
ADDR24L_B,0xFFFFF841
ADDR25H_B,0xFFFFF842
ADDR25L_B,0xFFFFF843
ADDR26H_B,0xFFFFF844
ADDR26L_B,0xFFFFF845
ADDR27H_B,0xFFFFF846
ADDR27L_B,0xFFFFF847
ADDR28H_B,0xFFFFF848
ADDR28L_B,0xFFFFF849
